Country/Region,Province/State,Confirmed,Recovered,Deaths,Date
India,Chandigarh,1079,683,18,8/1/2020
India,Chhattisgarh,9385,6610,55,8/1/2020
India,Dadra and Nagar Haveli and Daman and Diu,1145,725,2,8/1/2020
India,Delhi,136716,122131,3989,8/1/2020
India,Goa,6193,4438,48,8/1/2020
India,Gujarat,62463,45699,2464,8/1/2020
India,Haryana,35758,29080,428,8/1/2020
India,Himachal Pradesh,2634,1502,14,8/1/2020
India,Jammu and Kashmir,20972,12871,388,8/1/2020
India,Jharkhand,11686,4513,113,8/1/2020
India,Karnataka,129287,53648,2412,8/1/2020
India,Kerala,24742,13775,81,8/1/2020
India,Ladakh,1462,1108,7,8/1/2020
India,Lakshadweep,0,0,0,8/1/2020
India,Madhya Pradesh,32614,22969,876,8/1/2020
India,Maharashtra,431719,266883,15316,8/1/2020
India,Manipur,2756,1699,6,8/1/2020
India,Meghalaya,856,252,5,8/1/2020
India,Mizoram,468,253,0,8/1/2020
India,Nagaland,1831,640,5,8/1/2020
India,Odisha,33479,21274,187,8/1/2020
India,Puducherry,3606,2198,51,8/1/2020
India,Punjab,17063,11075,405,8/1/2020
India,Rajasthan,42646,29977,690,8/1/2020
India,Sikkim,650,269,1,8/1/2020
India,Tamil Nadu,251738,190966,4034,8/1/2020
India,Telangana,64786,46502,530,8/1/2020
India,Tripura,5233,3463,23,8/1/2020
India,Unknown,0,0,0,8/1/2020
India,Uttar Pradesh,89048,51334,1677,8/1/2020
India,Uttarakhand,7447,4330,83,8/1/2020
India,West Bengal,72777,50517,1629,8/1/2020
India,Andaman and Nicobar Islands,734,242,8,8/2/2020
India,Andhra Pradesh,158764,82886,1474,8/2/2020
India,Arunachal Pradesh,1698,996,3,8/2/2020
India,Assam,42904,32384,105,8/2/2020
India,Bihar,57024,36389,329,8/2/2020
India,Chandigarh,1117,698,19,8/2/2020
India,Chhattisgarh,9531,6991,58,8/2/2020
India,Dadra and Nagar Haveli and Daman and Diu,1184,766,2,8/2/2020
India,Delhi,137677,123317,4004,8/2/2020
India,Goa,6530,4668,53,8/2/2020
India,Gujarat,63562,46504,2486,8/2/2020
India,Haryana,36519,29690,433,8/2/2020
India,Himachal Pradesh,2703,1559,14,8/2/2020
India,Jammu and Kashmir,21416,13127,396,8/2/2020
India,Jharkhand,12523,4682,118,8/2/2020
India,Karnataka,134819,57725,2496,8/2/2020
India,Kerala,25911,14463,82,8/2/2020
India,Ladakh,1466,1108,7,8/2/2020
India,Lakshadweep,0,0,0,8/2/2020
India,Madhya Pradesh,33535,23550,886,8/2/2020
India,Maharashtra,441228,276809,15576,8/2/2020
India,Manipur,2831,1737,7,8/2/2020
India,Meghalaya,874,264,5,8/2/2020
India,Mizoram,482,258,0,8/2/2020
India,Nagaland,1935,648,5,8/2/2020
India,Odisha,34913,21955,197,8/2/2020
India,Puducherry,3806,2309,52,8/2/2020
India,Punjab,17853,11466,423,8/2/2020
India,Rajasthan,43804,30710,703,8/2/2020
India,Sikkim,658,289,1,8/2/2020
India,Tamil Nadu,257613,196483,4132,8/2/2020
India,Telangana,66677,47590,540,8/2/2020
India,Tripura,5374,3605,27,8/2/2020
India,Unknown,0,0,0,8/2/2020
India,Uttar Pradesh,92921,53168,1730,8/2/2020
India,Uttarakhand,7593,4437,86,8/2/2020
India,West Bengal,75516,52730,1678,8/2/2020
India,Andaman and Nicobar Islands,830,263,10,8/3/2020
India,Andhra Pradesh,166586,88672,1537,8/3/2020
India,Arunachal Pradesh,1758,1063,3,8/3/2020
India,Assam,45275,33428,109,8/3/2020
India,Bihar,59328,38228,330,8/3/2020
India,Chandigarh,1159,706,19,8/3/2020
India,Chhattisgarh,9779,7256,61,8/3/2020
India,Dadra and Nagar Haveli and Daman and Diu,1274,860,2,8/3/2020
India,Delhi,138482,124254,4021,8/3/2020
India,Goa,6816,4876,56,8/3/2020
India,Gujarat,64585,47478,2508,8/3/2020
India,Haryana,37173,30470,440,8/3/2020
India,Himachal Pradesh,2818,1658,14,8/3/2020
India,Jammu and Kashmir,22006,14032,407,8/3/2020
India,Jharkhand,13478,4792,125,8/3/2020
India,Karnataka,139571,62500,2594,8/3/2020
India,Kerala,26873,15278,84,8/3/2020
India,Ladakh,1485,1109,7,8/3/2020
India,Lakshadweep,0,0,0,8/3/2020
India,Madhya Pradesh,34285,24099,900,8/3/2020
India,Maharashtra,450196,287030,15842,8/3/2020
India,Manipur,2920,1766,7,8/3/2020
India,Meghalaya,902,264,5,8/3/2020
India,Mizoram,501,266,0,8/3/2020
India,Nagaland,2129,657,5,8/3/2020
India,Odisha,36297,23074,207,8/3/2020
India,Puducherry,3982,2411,56,8/3/2020
India,Punjab,18527,11882,442,8/3/2020
India,Rajasthan,44975,31458,715,8/3/2020
India,Sikkim,688,297,1,8/3/2020
India,Tamil Nadu,263222,202283,4241,8/3/2020
India,Telangana,68946,49675,563,8/3/2020
India,Tripura,5505,3675,28,8/3/2020
India,Unknown,0,0,0,8/3/2020
India,Uttar Pradesh,97362,55393,1778,8/3/2020
India,Uttarakhand,7800,4538,90,8/3/2020
India,West Bengal,78232,54818,1731,8/3/2020
India,Andaman and Nicobar Islands,928,277,12,8/4/2020
India,Andhra Pradesh,176333,95625,1604,8/4/2020
India,Arunachal Pradesh,1790,1105,3,8/4/2020
India,Assam,48161,34421,115,8/4/2020
India,Bihar,61788,40348,347,8/4/2020
India,Chandigarh,1206,715,20,8/4/2020
India,Chhattisgarh,10202,7613,69,8/4/2020
India,Dadra and Nagar Haveli and Daman and Diu,1325,919,2,8/4/2020
India,Delhi,139156,125226,4033,8/4/2020
India,Goa,7075,5114,60,8/4/2020
India,Gujarat,65599,48376,2533,8/4/2020
India,Haryana,37796,31226,448,8/4/2020
India,Himachal Pradesh,2879,1710,14,8/4/2020
India,Jammu and Kashmir,22396,14856,417,8/4/2020
India,Jharkhand,13940,5164,128,8/4/2020
India,Karnataka,145830,69272,2704,8/4/2020
India,Kerala,27956,16299,87,8/4/2020
India,Ladakh,1534,1127,7,8/4/2020
India,Lakshadweep,0,0,0,8/4/2020
India,Madhya Pradesh,35082,25414,912,8/4/2020
India,Maharashtra,457956,299356,16142,8/4/2020
India,Manipur,3018,1814,7,8/4/2020
India,Meghalaya,917,330,5,8/4/2020
India,Mizoram,504,282,0,8/4/2020
India,Nagaland,2405,659,5,8/4/2020
India,Odisha,37681,24483,216,8/4/2020
India,Puducherry,4147,2537,58,8/4/2020
India,Punjab,19015,12491,462,8/4/2020
India,Rajasthan,46679,32832,732,8/4/2020
India,Sikkim,783,299,1,8/4/2020
India,Tamil Nadu,268285,208784,4349,8/4/2020
India,Telangana,70958,50814,576,8/4/2020
India,Tripura,5628,3725,30,8/4/2020
India,Unknown,0,0,0,8/4/2020
India,Uttar Pradesh,100310,57271,1817,8/4/2020
India,Uttarakhand,8008,4847,95,8/4/2020
India,West Bengal,80984,56884,1785,8/4/2020
India,Andaman and Nicobar Islands,1027,326,14,8/5/2020
India,Andhra Pradesh,186461,104354,1681,8/5/2020
India,Arunachal Pradesh,1855,1210,3,8/5/2020
India,Assam,50445,35892,121,8/5/2020
India,Bihar,64770,42414,355,8/5/2020
India,Chandigarh,1270,715,20,8/5/2020
India,Chhattisgarh,10407,7871,71,8/5/2020
India,Dadra and Nagar Haveli and Daman and Diu,1366,960,2,8/5/2020
India,Delhi,140232,126116,4044,8/5/2020
India,Goa,7423,5287,64,8/5/2020
India,Gujarat,66669,49433,2556,8/5/2020
India,Haryana,38548,31960,455,8/5/2020
India,Himachal Pradesh,2916,1762,14,8/5/2020
India,Jammu and Kashmir,22955,15244,426,8/5/2020
India,Jharkhand,14888,5703,136,8/5/2020
India,Karnataka,151449,74679,2804,8/5/2020
India,Kerala,29151,17533,94,8/5/2020
India,Ladakh,1592,1164,7,8/5/2020
India,Lakshadweep,0,0,0,8/5/2020
India,Madhya Pradesh,35734,26064,929,8/5/2020
India,Maharashtra,468265,305521,16476,8/5/2020
India,Manipur,3093,1862,7,8/5/2020
India,Meghalaya,929,330,5,8/5/2020
India,Mizoram,537,286,0,8/5/2020
India,Nagaland,2498,685,6,8/5/2020
India,Odisha,39018,25738,225,8/5/2020
India,Puducherry,4433,2668,65,8/5/2020
India,Punjab,19856,12943,491,8/5/2020
India,Rajasthan,47272,33849,745,8/5/2020
India,Sikkim,800,303,1,8/5/2020
India,Tamil Nadu,273460,214815,4461,8/5/2020
India,Telangana,73050,52103,589,8/5/2020
India,Tripura,5725,3793,31,8/5/2020
India,Unknown,0,0,0,8/5/2020
India,Uttar Pradesh,104388,60558,1857,8/5/2020
India,Uttarakhand,8254,5233,98,8/5/2020
India,West Bengal,83800,58962,1846,8/5/2020
India,Andaman and Nicobar Islands,1123,355,16,8/6/2020
India,Andhra Pradesh,196789,112870,1753,8/6/2020
India,Arunachal Pradesh,1948,1245,3,8/6/2020
India,Assam,52817,37224,126,8/6/2020
India,Bihar,67788,43537,363,8/6/2020
India,Chandigarh,1327,777,20,8/6/2020
India,Chhattisgarh,10932,8088,77,8/6/2020
India,Dadra and Nagar Haveli and Daman and Diu,1391,973,2,8/6/2020
India,Delhi,141531,127124,4059,8/6/2020
India,Goa,7614,5453,66,8/6/2020
India,Gujarat,67699,50350,2583,8/6/2020
India,Haryana,39303,32640,458,8/6/2020
India,Himachal Pradesh,3047,1865,14,8/6/2020
India,Jammu and Kashmir,23454,15708,436,8/6/2020
India,Jharkhand,15756,6594,145,8/6/2020
India,Karnataka,158254,80281,2897,8/6/2020
India,Kerala,30449,18333,97,8/6/2020
India,Ladakh,1595,1177,7,8/6/2020
India,Lakshadweep,0,0,0,8/6/2020
India,Madhya Pradesh,36564,26902,946,8/6/2020
India,Maharashtra,479779,316375,16792,8/6/2020
India,Manipur,3217,1905,8,8/6/2020
India,Meghalaya,990,345,5,8/6/2020
India,Mizoram,539,288,0,8/6/2020
India,Nagaland,2580,819,6,8/6/2020
India,Odisha,40717,26888,235,8/6/2020
India,Puducherry,4621,2808,70,8/6/2020
India,Punjab,20891,13659,517,8/6/2020
India,Rajasthan,48996,35131,757,8/6/2020
India,Sikkim,829,353,1,8/6/2020
India,Tamil Nadu,279144,221087,4571,8/6/2020
India,Telangana,75257,53239,601,8/6/2020
India,Tripura,5853,3860,36,8/6/2020
India,Unknown,0,0,0,8/6/2020
India,Uttar Pradesh,108974,63402,1918,8/6/2020
India,Uttarakhand,8552,5427,98,8/6/2020
India,West Bengal,86754,61023,1902,8/6/2020
India,Andaman and Nicobar Islands,1222,425,19,8/7/2020
India,Andhra Pradesh,206960,120464,1842,8/7/2020
India,Arunachal Pradesh,2049,1326,3,8/7/2020
India,Assam,55496,38809,132,8/7/2020
India,Bihar,71304,44482,369,8/7/2020
India,Chandigarh,1374,820,23,8/7/2020
India,Chhattisgarh,11408,8319,87,8/7/2020
India,Dadra and Nagar Haveli and Daman and Diu,1437,1014,2,8/7/2020
India,Delhi,142723,128232,4082,8/7/2020
India,Goa,7947,5595,70,8/7/2020
India,Gujarat,68768,51720,2605,8/7/2020
India,Haryana,40054,33444,467,8/7/2020
India,Himachal Pradesh,3150,1954,14,8/7/2020
India,Jammu and Kashmir,23927,16218,449,8/7/2020
India,Jharkhand,16465,7391,151,8/7/2020
India,Karnataka,164924,84232,2998,8/7/2020
India,Kerala,31700,19147,102,8/7/2020
India,Ladakh,1614,1194,9,8/7/2020
India,Lakshadweep,0,0,0,8/7/2020
India,Madhya Pradesh,37298,27621,962,8/7/2020
India,Maharashtra,490262,327281,17092,8/7/2020
India,Manipur,3466,1926,10,8/7/2020
India,Meghalaya,1006,411,5,8/7/2020
India,Mizoram,566,289,0,8/7/2020
India,Nagaland,2657,824,7,8/7/2020
India,Odisha,42550,28698,247,8/7/2020
India,Puducherry,4862,2914,75,8/7/2020
India,Punjab,21930,14040,539,8/7/2020
India,Rajasthan,50157,36195,767,8/7/2020
India,Sikkim,854,406,1,8/7/2020
India,Tamil Nadu,285024,227575,4690,8/7/2020
India,Telangana,77513,54330,615,8/7/2020
India,Tripura,5999,4084,37,8/7/2020
India,Unknown,0,0,0,8/7/2020
India,Uttar Pradesh,113378,66834,1981,8/7/2020
India,Uttarakhand,8901,5731,112,8/7/2020
India,West Bengal,89666,63060,1954,8/7/2020
India,Andaman and Nicobar Islands,1351,500,20,8/8/2020
India,Andhra Pradesh,217040,129615,1939,8/8/2020
India,Arunachal Pradesh,2117,1430,3,8/8/2020
India,Assam,57714,40591,140,8/8/2020
India,Bihar,75294,48243,382,8/8/2020
India,Chandigarh,1426,872,24,8/8/2020
India,Chhattisgarh,11743,8582,89,8/8/2020
India,Dadra and Nagar Haveli and Daman and Diu,1456,1037,2,8/8/2020
India,Delhi,144127,129362,4098,8/8/2020
India,Goa,8206,5802,72,8/8/2020
India,Gujarat,69869,52855,2628,8/8/2020
India,Haryana,40843,34031,474,8/8/2020
India,Himachal Pradesh,3264,2081,14,8/8/2020
India,Jammu and Kashmir,24390,16667,459,8/8/2020
India,Jharkhand,17094,8123,155,8/8/2020
India,Karnataka,172102,89238,3091,8/8/2020
India,Kerala,33120,20862,106,8/8/2020
India,Ladakh,1639,1214,9,8/8/2020
India,Lakshadweep,0,0,0,8/8/2020
India,Madhya Pradesh,38157,28353,977,8/8/2020
India,Maharashtra,503084,338362,17367,8/8/2020
India,Manipur,3635,1927,11,8/8/2020
India,Meghalaya,1023,423,6,8/8/2020
India,Mizoram,593,296,0,8/8/2020
India,Nagaland,2688,896,7,8/8/2020
India,Odisha,44193,30242,259,8/8/2020
India,Puducherry,5123,3054,80,8/8/2020
India,Punjab,22928,14880,562,8/8/2020
India,Rajasthan,51328,37163,778,8/8/2020
India,Sikkim,860,470,1,8/8/2020
India,Tamil Nadu,290907,232618,4808,8/8/2020
India,Telangana,79495,55999,627,8/8/2020
India,Tripura,6146,4176,41,8/8/2020
India,Unknown,0,0,0,8/8/2020
India,Uttar Pradesh,118038,69833,2028,8/8/2020
India,Uttarakhand,9402,5963,117,8/8/2020
India,West Bengal,92615,65124,2005,8/8/2020
India,Andaman and Nicobar Islands,1490,648,20,8/9/2020
India,Andhra Pradesh,227860,138712,2036,8/9/2020
India,Arunachal Pradesh,2155,1482,3,8/9/2020
India,Assam,58837,42325,145,8/9/2020
India,Bihar,79451,51158,387,8/9/2020
India,Chandigarh,1515,904,25,8/9/2020
India,Chhattisgarh,12148,8809,96,8/9/2020
India,Dadra and Nagar Haveli and Daman and Diu,1564,1121,2,8/9/2020
India,Delhi,145427,130587,4111,8/9/2020
India,Goa,8712,5995,75,8/9/2020
India,Gujarat,70965,54166,2652,8/9/2020
India,Haryana,41635,34781,483,8/9/2020
India,Himachal Pradesh,3371,2181,15,8/9/2020
India,Jammu and Kashmir,24897,17003,472,8/9/2020
India,Jharkhand,18138,8838,177,8/9/2020
India,Karnataka,178087,93908,3198,8/9/2020
India,Kerala,34331,21832,108,8/9/2020
India,Ladakh,1688,1222,9,8/9/2020
India,Lakshadweep,0,0,0,8/9/2020
India,Madhya Pradesh,39025,29020,996,8/9/2020
India,Maharashtra,515332,351710,17757,8/9/2020
India,Manipur,3753,2044,11,8/9/2020
India,Meghalaya,1062,490,6,8/9/2020
India,Mizoram,620,298,0,8/9/2020
India,Nagaland,2781,904,8,8/9/2020
India,Odisha,45927,31785,272,8/9/2020
India,Puducherry,5382,3201,87,8/9/2020
India,Punjab,23903,15319,586,8/9/2020
India,Rajasthan,52497,38235,789,8/9/2020
India,Sikkim,866,494,1,8/9/2020
India,Tamil Nadu,296901,238638,4927,8/9/2020
India,Telangana,80751,57586,637,8/9/2020
India,Tripura,6208,4443,42,8/9/2020
India,Unknown,0,0,0,8/9/2020
India,Uttar Pradesh,122609,72650,2069,8/9/2020
India,Uttarakhand,9632,6134,125,8/9/2020
India,West Bengal,95554,67120,2059,8/9/2020
India,Andaman and Nicobar Islands,1625,709,20,8/10/2020
India,Andhra Pradesh,235525,145636,2116,8/10/2020
India,Arunachal Pradesh,2231,1592,3,8/10/2020
India,Assam,61737,43586,151,8/10/2020
India,Bihar,82550,54088,397,8/10/2020
India,Chandigarh,1595,1004,25,8/10/2020
India,Chhattisgarh,12448,9013,99,8/10/2020
India,Dadra and Nagar Haveli and Daman and Diu,1613,1167,2,8/10/2020
India,Delhi,146134,131657,4131,8/10/2020
India,Goa,9029,6208,80,8/10/2020
India,Gujarat,72031,55304,2672,8/10/2020
India,Haryana,42429,35492,489,8/10/2020
India,Himachal Pradesh,3463,2205,17,8/10/2020
India,Jammu and Kashmir,25367,17375,478,8/10/2020
India,Jharkhand,18723,9724,188,8/10/2020
India,Karnataka,182354,99126,3312,8/10/2020
India,Kerala,35515,22616,115,8/10/2020
India,Ladakh,1717,1237,9,8/10/2020
India,Lakshadweep,0,0,0,8/10/2020
India,Madhya Pradesh,39891,29674,1015,8/10/2020
India,Maharashtra,524513,358421,18050,8/10/2020
India,Manipur,3853,2122,11,8/10/2020
India,Meghalaya,1114,498,6,8/10/2020
India,Mizoram,623,323,0,8/10/2020
India,Nagaland,3011,973,8,8/10/2020
India,Odisha,47455,33021,286,8/10/2020
India,Puducherry,5624,3355,89,8/10/2020
India,Punjab,24889,15735,604,8/10/2020
India,Rajasthan,53670,39060,800,8/10/2020
India,Sikkim,910,510,1,8/10/2020
India,Tamil Nadu,302815,244675,5041,8/10/2020
India,Telangana,82647,59374,645,8/10/2020
India,Tripura,6372,4656,43,8/10/2020
India,Unknown,0,0,0,8/10/2020
India,Uttar Pradesh,126722,76724,2120,8/10/2020
India,Uttarakhand,10021,6301,134,8/10/2020
India,West Bengal,98459,70328,2100,8/10/2020
India,Andaman and Nicobar Islands,1764,749,21,8/11/2020
India,Andhra Pradesh,244549,154749,2203,8/11/2020
India,Arunachal Pradesh,2327,1634,3,8/11/2020
India,Assam,64406,45073,155,8/11/2020
India,Bihar,86413,56709,413,8/11/2020
India,Chandigarh,1670,1015,26,8/11/2020
India,Chhattisgarh,12929,9239,104,8/11/2020
India,Dadra and Nagar Haveli and Daman and Diu,1653,1209,2,8/11/2020
India,Delhi,147391,132384,4139,8/11/2020
India,Goa,9444,6480,86,8/11/2020
India,Gujarat,73163,56444,2695,8/11/2020
India,Haryana,43227,36082,500,8/11/2020
India,Himachal Pradesh,3497,2273,18,8/11/2020
India,Jammu and Kashmir,25931,17979,490,8/11/2020
India,Jharkhand,19225,10375,192,8/11/2020
India,Karnataka,188611,105599,3398,8/11/2020
India,Kerala,36932,24042,120,8/11/2020
India,Ladakh,1770,1255,9,8/11/2020
India,Lakshadweep,0,0,0,8/11/2020
India,Madhya Pradesh,40734,30596,1033,8/11/2020
India,Maharashtra,535601,368435,18306,8/11/2020
India,Manipur,3941,2128,12,8/11/2020
India,Meghalaya,1136,509,6,8/11/2020
India,Mizoram,648,323,0,8/11/2020
India,Nagaland,3031,991,8,8/11/2020
India,Odisha,48796,34806,296,8/11/2020
India,Puducherry,5900,3532,91,8/11/2020
India,Punjab,25889,16790,636,8/11/2020
India,Rajasthan,54887,40399,811,8/11/2020
India,Sikkim,913,534,1,8/11/2020
India,Tamil Nadu,308649,250680,5159,8/11/2020
India,Telangana,84544,61294,654,8/11/2020
India,Tripura,6482,4838,43,8/11/2020
India,Unknown,0,0,0,8/11/2020
India,Uttar Pradesh,131763,80589,2176,8/11/2020
India,Uttarakhand,10432,6470,136,8/11/2020
India,West Bengal,101390,73395,2149,8/11/2020
India,Andaman and Nicobar Islands,1900,829,21,8/12/2020
India,Andhra Pradesh,254146,161425,2296,8/12/2020
India,Arunachal Pradesh,2430,1659,3,8/12/2020
India,Assam,68999,47209,161,8/12/2020
India,Bihar,90321,59786,416,8/12/2020
India,Chandigarh,1751,1023,26,8/12/2020
India,Chhattisgarh,13498,9508,109,8/12/2020
India,Dadra and Nagar Haveli and Daman and Diu,1696,1248,2,8/12/2020
India,Delhi,148504,133405,4153,8/12/2020
India,Goa,9924,6641,89,8/12/2020
India,Gujarat,74318,57421,2713,8/12/2020
India,Haryana,44024,36694,503,8/12/2020
India,Himachal Pradesh,3636,2362,18,8/12/2020
India,Jammu and Kashmir,26413,18523,498,8/12/2020
India,Jharkhand,19743,10815,197,8/12/2020
India,Karnataka,196494,112633,3510,8/12/2020
India,Kerala,38144,24922,126,8/12/2020
India,Ladakh,1811,1274,9,8/12/2020
India,Lakshadweep,0,0,0,8/12/2020
India,Madhya Pradesh,41604,31239,1048,8/12/2020
India,Maharashtra,548313,381843,18650,8/12/2020
India,Manipur,3982,2231,12,8/12/2020
India,Meghalaya,1179,517,6,8/12/2020
India,Mizoram,649,330,0,8/12/2020
India,Nagaland,3118,1113,8,8/12/2020
India,Odisha,50672,36479,305,8/12/2020
India,Puducherry,6381,3676,96,8/12/2020
India,Punjab,26909,17212,675,8/12/2020
India,Rajasthan,56100,41648,822,8/12/2020
India,Sikkim,930,550,1,8/12/2020
India,Tamil Nadu,314520,256313,5278,8/12/2020
India,Telangana,86475,63074,665,8/12/2020
India,Tripura,6603,4912,44,8/12/2020
India,Unknown,0,0,0,8/12/2020
India,Uttar Pradesh,136238,84661,2230,8/12/2020
India,Uttarakhand,10886,6687,140,8/12/2020
India,West Bengal,104326,76120,2203,8/12/2020
India,Andaman and Nicobar Islands,2037,924,22,8/13/2020
India,Andhra Pradesh,264142,170984,2378,8/13/2020
India,Arunachal Pradesh,2512,1718,4,8/13/2020
India,Assam,71795,49383,169,8/13/2020
India,Bihar,94193,62284,426,8/13/2020
India,Chandigarh,1842,1076,27,8/13/2020
India,Chhattisgarh,13937,9658,114,8/13/2020
India,Dadra and Nagar Haveli and Daman and Diu,1752,1292,2,8/13/2020
India,Delhi,149460,134318,4167,8/13/2020
India,Goa,10494,6912,91,8/13/2020
India,Gujarat,75408,58467,2731,8/13/2020
India,Haryana,44817,37486,511,8/13/2020
India,Himachal Pradesh,3816,2435,19,8/13/2020
India,Jammu and Kashmir,26949,19302,509,8/13/2020
India,Jharkhand,20881,12844,209,8/13/2020
India,Karnataka,203200,121242,3613,8/13/2020
India,Kerala,39708,25688,129,8/13/2020
India,Ladakh,1849,1282,9,8/13/2020
India,Lakshadweep,0,0,0,8/13/2020
India,Madhya Pradesh,42618,31835,1065,8/13/2020
India,Maharashtra,560126,390958,19063,8/13/2020
India,Manipur,4112,2295,13,8/13/2020
India,Meghalaya,1193,547,6,8/13/2020
India,Mizoram,649,343,0,8/13/2020
India,Nagaland,3168,1139,8,8/13/2020
India,Odisha,52653,37901,314,8/13/2020
India,Puducherry,6680,3828,102,8/13/2020
India,Punjab,27936,17839,706,8/13/2020
India,Rajasthan,57414,41819,833,8/13/2020
India,Sikkim,931,581,1,8/13/2020
India,Tamil Nadu,320355,261459,5397,8/13/2020
India,Telangana,88396,64284,674,8/13/2020
India,Tripura,6767,5015,46,8/13/2020
India,Unknown,0,0,0,8/13/2020
India,Uttar Pradesh,140775,88786,2280,8/13/2020
India,Uttarakhand,11302,7014,143,8/13/2020
India,West Bengal,107323,78617,2259,8/13/2020
India,Andaman and Nicobar Islands,2186,1032,24,8/14/2020
India,Andhra Pradesh,273085,180703,2475,8/14/2020
India,Arunachal Pradesh,2607,1750,5,8/14/2020
India,Assam,74501,51693,175,8/14/2020
India,Bihar,98008,64930,442,8/14/2020
India,Chandigarh,1928,1091,28,8/14/2020
India,Chhattisgarh,14481,9857,130,8/14/2020
India,Dadra and Nagar Haveli and Daman and Diu,1797,1331,2,8/14/2020
India,Delhi,150652,135108,4178,8/14/2020
India,Goa,10970,7157,93,8/14/2020
India,Gujarat,76480,59538,2746,8/14/2020
